station,valid,tmpc,drct,sped
BOS,2021-11-10 00:54,12.22,0.00,0.00
BOS,2021-11-10 01:54,12.78,350.00,4.60
BOS,2021-11-10 02:54,12.22,360.00,6.90
BOS,2021-11-10 03:54,12.22,360.00,5.75
BOS,2021-11-10 04:54,11.67,10.00,4.60
BOS,2021-11-10 05:54,11.67,360.00,4.60
BOS,2021-11-10 06:54,11.67,330.00,4.60
BOS,2021-11-10 07:54,11.67,330.00,8.05
BOS,2021-11-10 08:54,11.67,340.00,9.20
BOS,2021-11-10 09:54,12.78,350.00,9.20
BOS,2021-11-10 10:54,13.89,320.00,6.90
BOS,2021-11-10 11:54,14.44,300.00,12.65
BOS,2021-11-10 12:54,16.11,290.00,12.65
BOS,2021-11-10 13:54,16.67,320.00,13.80
BOS,2021-11-10 14:54,16.11,310.00,18.40
BOS,2021-11-10 15:54,15.56,320.00,11.50
BOS,2021-11-10 16:54,13.89,350.00,12.65
BOS,2021-11-10 17:54,12.78,340.00,12.65
BOS,2021-11-10 18:54,11.67,340.00,9.20
BOS,2021-11-10 19:54,11.11,350.00,6.90
BOS,2021-11-10 20:54,10.56,280.00,6.90
BOS,2021-11-10 21:54,10.00,300.00,4.60
BOS,2021-11-10 22:54,9.44,290.00,6.90
BOS,2021-11-10 23:54,8.89,300.00,9.20
BOS,2021-11-11 00:54,8.33,290.00,8.05
BOS,2021-11-11 01:54,7.22,280.00,9.20
BOS,2021-11-11 02:54,7.22,290.00,8.05
BOS,2021-11-11 03:54,6.11,290.00,5.75
BOS,2021-11-11 04:54,6.11,300.00,6.90
BOS,2021-11-11 05:54,5.56,300.00,8.05
BOS,2021-11-11 06:54,6.11,320.00,3.45
BOS,2021-11-11 07:54,8.33,0.00,0.00
BOS,2021-11-11 08:54,9.44,330.00,5.75
BOS,2021-11-11 09:54,11.67,0.00,0.00
BOS,2021-11-11 10:54,11.11,90.00,4.60
BOS,2021-11-11 11:54,11.11,100.00,8.05
BOS,2021-11-11 12:54,11.11,90.00,6.90
BOS,2021-11-11 13:54,11.11,90.00,10.35
BOS,2021-11-11 14:54,10.00,100.00,11.50
BOS,2021-11-11 15:54,10.56,110.00,11.50
BOS,2021-11-11 16:54,10.56,130.00,10.35
BOS,2021-11-11 17:54,10.56,120.00,11.50
BOS,2021-11-11 18:54,10.56,140.00,11.50
BOS,2021-11-11 19:54,10.00,150.00,13.80
BOS,2021-11-11 20:54,10.00,130.00,12.65
BOS,2021-11-11 21:54,10.00,130.00,12.65
BOS,2021-11-11 22:54,10.00,140.00,14.95
BOS,2021-11-11 23:54,10.00,130.00,12.65
BOS,2021-11-12 00:54,10.56,120.00,12.65
BOS,2021-11-12 01:54,10.56,130.00,12.65
BOS,2021-11-12 02:54,10.56,130.00,12.65
BOS,2021-11-12 03:54,11.11,120.00,16.10
BOS,2021-11-12 04:54,11.67,120.00,17.25
BOS,2021-11-12 05:54,11.67,120.00,16.10
BOS,2021-11-12 06:54,11.67,120.00,14.95
BOS,2021-11-12 07:54,12.78,130.00,17.25
BOS,2021-11-12 08:54,12.78,130.00,19.55
BOS,2021-11-12 09:14,12.78,140.00,25.30
BOS,2021-11-12 09:54,13.33,140.00,20.70
BOS,2021-11-12 10:54,13.89,140.00,24.15
BOS,2021-11-12 11:54,13.89,140.00,17.25
BOS,2021-11-12 12:33,15.00,150.00,21.85
BOS,2021-11-12 12:54,15.56,150.00,25.30
BOS,2021-11-12 13:54,15.56,160.00,23.00
BOS,2021-11-12 13:59,15.56,160.00,23.00
BOS,2021-11-12 14:07,15.56,160.00,27.60
BOS,2021-11-12 14:23,16.11,160.00,25.30
BOS,2021-11-12 14:40,16.11,150.00,32.20
BOS,2021-11-12 14:54,16.11,170.00,29.90
BOS,2021-11-12 15:02,16.11,170.00,31.05
BOS,2021-11-12 15:16,16.67,170.00,31.05
BOS,2021-11-12 15:25,17.22,180.00,36.80
BOS,2021-11-12 15:35,16.67,170.00,29.90
BOS,2021-11-12 15:54,16.67,180.00,32.20
BOS,2021-11-12 16:17,16.67,190.00,25.30
BOS,2021-11-12 16:28,16.67,190.00,23.00
BOS,2021-11-12 16:54,16.67,200.00,13.80
BOS,2021-11-12 17:27,16.67,220.00,9.20
BOS,2021-11-12 17:54,16.67,230.00,6.90
BOS,2021-11-12 18:19,16.67,250.00,10.35
BOS,2021-11-12 18:24,16.67,250.00,10.35
BOS,2021-11-12 18:54,16.11,230.00,6.90
BOS,2021-11-12 19:54,15.56,250.00,13.80
BOS,2021-11-12 20:54,14.44,260.00,12.65
BOS,2021-11-12 21:54,13.33,280.00,10.35
BOS,2021-11-12 22:54,11.11,280.00,11.50
BOS,2021-11-12 23:54,10.00,280.00,5.75
BOS,2021-11-13 00:54,9.44,280.00,4.60
BOS,2021-11-13 01:54,8.33,190.00,3.45
BOS,2021-11-13 02:54,7.22,0.00,0.00
BOS,2021-11-13 03:54,6.11,0.00,0.00
BOS,2021-11-13 04:54,5.56,0.00,0.00
BOS,2021-11-13 05:54,6.11,220.00,3.45
BOS,2021-11-13 06:54,5.56,0.00,0.00
BOS,2021-11-13 07:54,8.89,0.00,0.00
BOS,2021-11-13 08:54,10.00,0.00,0.00
BOS,2021-11-13 09:54,12.22,,4.60
BOS,2021-11-13 10:54,12.78,100.00,8.05
BOS,2021-11-13 11:54,12.78,100.00,12.65
BOS,2021-11-13 12:54,13.33,100.00,17.25
BOS,2021-11-13 13:54,13.89,120.00,12.65
BOS,2021-11-13 14:54,13.33,120.00,17.25
BOS,2021-11-13 15:54,12.22,140.00,10.35
BOS,2021-11-13 16:54,12.22,140.00,14.95
BOS,2021-11-13 17:46,11.67,120.00,12.65
BOS,2021-11-13 17:54,11.11,140.00,10.35
BOS,2021-11-13 18:05,10.00,220.00,34.50
BOS,2021-11-13 18:11,9.44,210.00,21.85
BOS,2021-11-13 18:34,10.56,280.00,11.50
BOS,2021-11-13 18:54,10.00,290.00,6.90
BOS,2021-11-13 19:27,8.89,240.00,16.10
BOS,2021-11-13 19:54,7.78,270.00,24.15
BOS,2021-11-13 20:03,7.22,270.00,18.40
BOS,2021-11-13 20:20,6.67,270.00,19.55
BOS,2021-11-13 20:34,6.67,260.00,26.45
BOS,2021-11-13 20:54,6.67,280.00,21.85
BOS,2021-11-13 21:54,6.11,260.00,23.00
BOS,2021-11-13 22:54,5.56,260.00,17.25
BOS,2021-11-13 23:54,5.00,260.00,16.10
BOS,2021-11-14 00:54,5.00,260.00,18.40
BOS,2021-11-14 01:54,5.00,260.00,16.10
BOS,2021-11-14 02:54,4.44,250.00,17.25
BOS,2021-11-14 03:54,4.44,250.00,18.40
BOS,2021-11-14 04:54,4.44,260.00,16.10
BOS,2021-11-14 05:54,3.89,250.00,13.80
BOS,2021-11-14 06:54,3.33,230.00,10.35
BOS,2021-11-14 07:54,5.56,260.00,12.65
BOS,2021-11-14 08:54,6.11,260.00,13.80
BOS,2021-11-14 09:54,8.33,260.00,11.50
BOS,2021-11-14 10:54,8.89,250.00,12.65
BOS,2021-11-14 11:54,10.00,280.00,11.50
BOS,2021-11-14 12:54,9.44,240.00,9.20
BOS,2021-11-14 13:54,8.89,250.00,9.20
BOS,2021-11-14 14:54,8.89,230.00,9.20
BOS,2021-11-14 15:54,8.33,240.00,8.05
BOS,2021-11-14 16:54,8.33,230.00,3.45
BOS,2021-11-14 17:54,7.22,170.00,4.60
BOS,2021-11-14 18:54,7.78,170.00,10.35
BOS,2021-11-14 19:54,6.67,190.00,5.75
BOS,2021-11-14 20:54,7.22,170.00,6.90
BOS,2021-11-14 21:54,7.22,180.00,5.75
BOS,2021-11-14 22:54,7.78,150.00,5.75
BOS,2021-11-14 23:54,7.78,180.00,4.60
BOS,2021-11-15 00:54,7.22,180.00,4.60
BOS,2021-11-15 01:54,6.67,240.00,12.65
BOS,2021-11-15 02:54,6.11,240.00,8.05
BOS,2021-11-15 03:54,5.56,220.00,6.90
BOS,2021-11-15 04:54,5.56,230.00,8.05
BOS,2021-11-15 05:54,5.00,230.00,9.20
BOS,2021-11-15 06:54,4.44,240.00,9.20
BOS,2021-11-15 07:54,5.00,250.00,13.80
BOS,2021-11-15 08:54,6.11,260.00,11.50
BOS,2021-11-15 09:54,7.22,260.00,10.35
BOS,2021-11-15 10:54,7.78,250.00,12.65
BOS,2021-11-15 11:54,7.78,260.00,13.80
BOS,2021-11-15 12:54,8.33,270.00,14.95
BOS,2021-11-15 13:54,8.33,290.00,12.65
BOS,2021-11-15 14:54,8.89,280.00,14.95
BOS,2021-11-15 15:54,8.33,260.00,11.50
BOS,2021-11-15 16:54,7.78,270.00,12.65
BOS,2021-11-15 17:54,7.22,280.00,14.95
BOS,2021-11-15 18:54,6.67,260.00,13.80
BOS,2021-11-15 19:54,6.11,260.00,14.95
BOS,2021-11-15 20:54,6.11,280.00,14.95
BOS,2021-11-15 21:54,5.56,250.00,17.25
BOS,2021-11-15 22:54,5.00,260.00,12.65
BOS,2021-11-15 23:54,5.00,270.00,16.10
BOS,2021-11-16 00:54,4.44,270.00,18.40
BOS,2021-11-16 01:54,3.89,260.00,18.40
BOS,2021-11-16 02:54,3.89,290.00,16.10
BOS,2021-11-16 03:54,3.33,280.00,14.95
BOS,2021-11-16 04:54,2.78,270.00,13.80
BOS,2021-11-16 05:54,2.78,280.00,14.95
BOS,2021-11-16 06:54,2.78,270.00,13.80
BOS,2021-11-16 07:54,3.33,280.00,13.80
BOS,2021-11-16 08:54,5.00,290.00,17.25
BOS,2021-11-16 09:54,6.11,290.00,17.25
BOS,2021-11-16 10:54,7.22,300.00,16.10
BOS,2021-11-16 11:54,7.78,280.00,11.50
BOS,2021-11-16 12:54,8.33,290.00,16.10
BOS,2021-11-16 13:54,9.44,300.00,17.25
BOS,2021-11-16 14:54,8.33,280.00,20.70
BOS,2021-11-16 15:54,7.22,280.00,12.65
BOS,2021-11-16 16:54,7.22,270.00,13.80
BOS,2021-11-16 17:54,6.67,270.00,17.25
BOS,2021-11-16 18:54,5.56,260.00,14.95
BOS,2021-11-16 19:54,6.11,260.00,10.35
BOS,2021-11-16 20:54,5.56,260.00,13.80
BOS,2021-11-16 21:54,5.00,260.00,10.35
BOS,2021-11-16 22:54,4.44,270.00,11.50
BOS,2021-11-16 23:54,4.44,260.00,9.20
BOS,2021-11-17 00:54,3.33,290.00,11.50
BOS,2021-11-17 01:54,3.33,280.00,9.20
BOS,2021-11-17 02:54,2.22,310.00,5.75
BOS,2021-11-17 04:54,2.78,290.00,8.05
BOS,2021-11-17 05:54,1.67,310.00,3.45
BOS,2021-11-17 06:54,1.67,320.00,5.75
BOS,2021-11-17 07:54,3.33,0.00,0.00
BOS,2021-11-17 08:54,5.00,40.00,3.45
BOS,2021-11-17 09:54,5.56,100.00,3.45
BOS,2021-11-17 10:54,6.11,120.00,4.60
BOS,2021-11-17 11:54,6.11,110.00,3.45
BOS,2021-11-17 12:54,6.67,130.00,6.90
BOS,2021-11-17 13:54,7.22,120.00,4.60
BOS,2021-11-17 14:54,7.22,100.00,9.20
BOS,2021-11-17 15:54,7.78,170.00,11.50
BOS,2021-11-17 16:54,7.78,190.00,9.20
BOS,2021-11-17 17:54,7.22,170.00,9.20
BOS,2021-11-17 18:54,7.78,180.00,12.65
BOS,2021-11-17 19:54,7.78,170.00,11.50
BOS,2021-11-17 20:54,7.78,160.00,11.50
BOS,2021-11-17 21:54,8.33,160.00,12.65
BOS,2021-11-17 22:54,10.00,180.00,12.65
BOS,2021-11-17 23:54,11.11,190.00,17.25
BOS,2021-11-18 00:54,11.11,210.00,14.95
BOS,2021-11-18 01:54,11.67,190.00,11.50
BOS,2021-11-18 02:54,12.22,190.00,11.50
BOS,2021-11-18 03:54,13.33,210.00,11.50
BOS,2021-11-18 04:54,13.89,210.00,11.50
BOS,2021-11-18 05:54,13.89,210.00,14.95
BOS,2021-11-18 06:54,13.33,210.00,13.80
BOS,2021-11-18 07:54,13.89,220.00,11.50
BOS,2021-11-18 08:54,15.56,210.00,12.65
BOS,2021-11-18 09:54,17.22,220.00,13.80
BOS,2021-11-18 10:54,18.33,220.00,16.10
BOS,2021-11-18 11:54,18.89,210.00,14.95
BOS,2021-11-18 12:54,20.56,190.00,11.50
BOS,2021-11-18 13:54,21.11,210.00,14.95
BOS,2021-11-18 14:54,18.89,190.00,11.50
BOS,2021-11-18 15:54,16.67,170.00,12.65
BOS,2021-11-18 16:54,15.00,190.00,13.80
BOS,2021-11-18 17:54,13.89,190.00,12.65
BOS,2021-11-18 18:54,14.44,200.00,13.80
BOS,2021-11-18 19:54,14.44,200.00,16.10
BOS,2021-11-18 20:54,14.44,220.00,13.80
BOS,2021-11-18 21:54,15.00,250.00,13.80
BOS,2021-11-18 22:54,15.56,280.00,11.50
BOS,2021-11-18 23:01,15.00,300.00,17.25
BOS,2021-11-18 23:47,13.33,280.00,13.80
BOS,2021-11-18 23:54,13.33,290.00,16.10
BOS,2021-11-19 00:54,10.56,290.00,11.50
BOS,2021-11-19 01:19,10.00,270.00,12.65
BOS,2021-11-19 01:54,8.89,290.00,12.65
BOS,2021-11-19 02:54,7.22,280.00,11.50
BOS,2021-11-19 03:48,7.00,320.00,11.50
BOS,2021-11-19 03:54,6.11,350.00,13.80
BOS,2021-11-19 04:15,5.56,340.00,5.75
BOS,2021-11-19 04:54,6.11,300.00,6.90
BOS,2021-11-19 05:54,6.67,280.00,8.05
BOS,2021-11-19 06:54,6.11,280.00,11.50
BOS,2021-11-19 07:54,7.22,260.00,10.35
BOS,2021-11-19 08:54,7.22,270.00,14.95
BOS,2021-11-19 09:54,7.78,290.00,16.10
BOS,2021-11-19 10:54,7.78,280.00,13.80
BOS,2021-11-19 11:54,8.33,270.00,17.25
BOS,2021-11-19 12:54,8.33,290.00,19.55
BOS,2021-11-19 13:54,8.33,270.00,20.70
BOS,2021-11-19 14:54,8.33,280.00,18.40
BOS,2021-11-19 15:54,7.22,290.00,20.70
BOS,2021-11-19 16:54,6.67,290.00,16.10
BOS,2021-11-19 17:54,5.56,280.00,13.80
BOS,2021-11-19 18:54,5.00,290.00,16.10
BOS,2021-11-19 19:54,5.00,300.00,16.10
BOS,2021-11-19 20:54,3.89,320.00,17.25
BOS,2021-11-19 21:54,3.33,300.00,8.05
BOS,2021-11-19 22:54,3.33,290.00,13.80
BOS,2021-11-19 23:54,2.78,290.00,12.65
BOS,2021-11-20 00:54,2.22,300.00,10.35
BOS,2021-11-20 01:54,2.22,300.00,11.50
BOS,2021-11-20 02:54,1.67,290.00,9.20
BOS,2021-11-20 03:54,1.67,290.00,9.20
BOS,2021-11-20 04:54,1.67,300.00,12.65
BOS,2021-11-20 05:54,1.11,310.00,6.90
BOS,2021-11-20 06:54,0.56,300.00,6.90
BOS,2021-11-20 07:54,1.67,300.00,6.90
BOS,2021-11-20 08:54,3.33,300.00,6.90
BOS,2021-11-20 09:54,4.44,330.00,4.60
BOS,2021-11-20 10:54,5.00,290.00,4.60
BOS,2021-11-20 11:54,5.56,120.00,6.90
BOS,2021-11-20 12:54,5.56,120.00,8.05
BOS,2021-11-20 13:54,6.67,170.00,5.75
BOS,2021-11-20 14:54,6.11,160.00,6.90
BOS,2021-11-20 15:54,6.11,150.00,5.75
BOS,2021-11-20 16:54,5.00,180.00,6.90
BOS,2021-11-20 17:54,5.00,180.00,10.35
BOS,2021-11-20 18:54,5.00,200.00,13.80
BOS,2021-11-20 19:54,3.89,200.00,11.50
BOS,2021-11-20 20:54,3.33,210.00,10.35
BOS,2021-11-20 21:54,3.89,210.00,9.20
BOS,2021-11-20 22:54,3.89,210.00,8.05
BOS,2021-11-20 23:54,3.89,190.00,8.05
BOS,2021-11-21 00:54,3.89,190.00,6.90
BOS,2021-11-21 01:54,3.89,190.00,6.90
BOS,2021-11-21 02:54,3.89,190.00,5.75
BOS,2021-11-21 03:54,3.89,180.00,6.90
BOS,2021-11-21 04:54,5.00,210.00,3.45
BOS,2021-11-21 05:54,5.00,180.00,5.75
BOS,2021-11-21 06:54,5.00,220.00,4.60
BOS,2021-11-21 07:54,5.56,180.00,5.75
BOS,2021-11-21 08:54,6.67,190.00,5.75
BOS,2021-11-21 09:54,7.78,210.00,4.60
BOS,2021-11-21 10:54,9.44,140.00,8.05
BOS,2021-11-21 11:54,10.56,190.00,8.05
BOS,2021-11-21 12:54,11.11,180.00,9.20
BOS,2021-11-21 13:54,11.67,190.00,9.20
BOS,2021-11-21 14:54,12.22,190.00,8.05
BOS,2021-11-21 15:54,11.11,190.00,8.05
BOS,2021-11-21 16:54,10.56,170.00,9.20
BOS,2021-11-21 17:54,10.00,170.00,9.20
BOS,2021-11-21 18:54,10.56,180.00,10.35
BOS,2021-11-21 19:54,10.56,180.00,10.35
BOS,2021-11-21 20:23,10.56,190.00,8.05
BOS,2021-11-21 20:43,10.56,180.00,6.90
BOS,2021-11-21 20:54,10.56,180.00,8.05
BOS,2021-11-21 21:12,10.56,180.00,9.20
BOS,2021-11-21 21:54,10.56,190.00,5.75
BOS,2021-11-21 22:54,11.11,180.00,10.35
BOS,2021-11-21 23:29,11.11,190.00,6.90
BOS,2021-11-21 23:54,11.11,180.00,6.90
BOS,2021-11-22 00:54,12.22,190.00,10.35
BOS,2021-11-22 01:54,12.22,190.00,10.35
BOS,2021-11-22 02:30,12.22,170.00,6.90
BOS,2021-11-22 02:54,12.78,,6.90
BOS,2021-11-22 03:34,12.78,190.00,10.35
BOS,2021-11-22 03:54,12.78,240.00,6.90
BOS,2021-11-22 04:54,13.33,180.00,13.80
BOS,2021-11-22 05:38,12.78,230.00,20.70
BOS,2021-11-22 05:54,12.22,230.00,14.95
BOS,2021-11-22 06:54,11.67,220.00,11.50
BOS,2021-11-22 07:54,11.67,210.00,9.20
BOS,2021-11-22 08:54,11.67,230.00,12.65
BOS,2021-11-22 09:54,11.67,230.00,10.35
BOS,2021-11-22 10:22,11.67,230.00,12.65
BOS,2021-11-22 10:48,12.00,270.00,11.50
BOS,2021-11-22 10:54,11.67,270.00,12.65
BOS,2021-11-22 11:02,11.67,260.00,13.80
BOS,2021-11-22 11:54,11.67,280.00,10.35
BOS,2021-11-22 12:54,11.67,290.00,10.35
BOS,2021-11-22 13:54,11.67,270.00,10.35
BOS,2021-11-22 14:54,11.11,290.00,8.05
BOS,2021-11-22 15:54,10.56,300.00,8.05
BOS,2021-11-22 16:54,9.44,300.00,13.80
BOS,2021-11-22 17:54,7.78,310.00,16.10
BOS,2021-11-22 18:54,6.67,320.00,17.25
BOS,2021-11-22 19:54,6.11,300.00,12.65
BOS,2021-11-22 20:54,5.00,310.00,14.95
BOS,2021-11-22 21:54,4.44,310.00,13.80
BOS,2021-11-22 22:54,3.33,310.00,12.65
BOS,2021-11-22 23:54,2.78,310.00,9.20
BOS,2021-11-23 00:54,2.22,310.00,11.50
BOS,2021-11-23 01:54,2.22,310.00,12.65
BOS,2021-11-23 02:54,1.67,310.00,13.80
BOS,2021-11-23 03:54,1.11,320.00,11.50
BOS,2021-11-23 04:54,0.56,320.00,12.65
BOS,2021-11-23 05:54,0.56,310.00,14.95
BOS,2021-11-23 06:54,0.00,320.00,16.10
BOS,2021-11-23 07:54,0.56,320.00,14.95
BOS,2021-11-23 08:54,1.11,330.00,16.10
BOS,2021-11-23 09:54,1.67,320.00,13.80
BOS,2021-11-23 10:54,2.22,310.00,13.80
BOS,2021-11-23 11:54,3.33,320.00,12.65
BOS,2021-11-23 12:54,3.89,320.00,16.10
BOS,2021-11-23 13:54,3.89,310.00,14.95
BOS,2021-11-23 14:54,3.89,330.00,17.25
BOS,2021-11-23 15:54,2.78,320.00,14.95
BOS,2021-11-23 16:54,1.67,320.00,17.25
BOS,2021-11-23 17:54,0.56,320.00,13.80
BOS,2021-11-23 18:54,0.00,310.00,16.10
BOS,2021-11-23 19:54,-0.61,320.00,17.25
BOS,2021-11-23 20:54,-1.72,310.00,20.70
BOS,2021-11-23 21:54,-2.22,320.00,17.25
BOS,2021-11-23 22:54,-2.22,320.00,16.10
BOS,2021-11-23 23:54,-2.22,310.00,17.25
BOS,2021-11-24 00:54,-2.22,300.00,14.95
BOS,2021-11-24 01:54,-2.22,310.00,17.25
BOS,2021-11-24 02:54,-2.22,320.00,14.95
BOS,2021-11-24 03:54,-2.22,320.00,17.25
BOS,2021-11-24 04:54,-2.22,310.00,14.95
BOS,2021-11-24 05:54,-2.22,310.00,17.25
BOS,2021-11-24 06:54,-2.22,310.00,16.10
BOS,2021-11-24 07:54,-1.11,310.00,17.25
BOS,2021-11-24 08:54,0.00,300.00,19.55
BOS,2021-11-24 09:54,1.67,300.00,18.40
BOS,2021-11-24 10:54,2.78,310.00,17.25
BOS,2021-11-24 11:54,3.89,300.00,17.25
BOS,2021-11-24 12:54,5.56,300.00,14.95
BOS,2021-11-24 13:54,6.11,320.00,18.40
BOS,2021-11-24 14:54,6.11,310.00,13.80
BOS,2021-11-24 15:54,5.00,310.00,11.50
BOS,2021-11-24 16:54,4.44,300.00,8.05
BOS,2021-11-24 17:54,4.44,290.00,11.50
BOS,2021-11-24 18:54,3.33,300.00,11.50
BOS,2021-11-24 19:54,3.33,300.00,11.50
BOS,2021-11-24 20:54,2.78,280.00,6.90
BOS,2021-11-24 21:54,2.22,280.00,8.05
BOS,2021-11-24 22:54,2.78,280.00,5.75
BOS,2021-11-24 23:54,2.22,280.00,6.90
BOS,2021-11-25 00:54,2.22,290.00,8.05
BOS,2021-11-25 01:54,1.67,300.00,6.90
BOS,2021-11-25 02:54,2.22,280.00,10.35
BOS,2021-11-25 03:54,1.67,270.00,6.90
BOS,2021-11-25 04:54,2.22,280.00,4.60
BOS,2021-11-25 05:54,2.22,280.00,6.90
BOS,2021-11-25 06:54,3.33,280.00,8.05
BOS,2021-11-25 07:54,5.00,280.00,9.20
BOS,2021-11-25 08:54,6.67,270.00,8.05
BOS,2021-11-25 09:54,8.33,,5.75
BOS,2021-11-25 10:54,10.00,260.00,8.05
BOS,2021-11-25 11:54,10.56,270.00,6.90
BOS,2021-11-25 12:54,11.11,270.00,8.05
BOS,2021-11-25 13:54,11.11,260.00,5.75
BOS,2021-11-25 14:54,11.11,270.00,4.60
BOS,2021-11-25 15:54,10.56,270.00,6.90
BOS,2021-11-25 16:54,10.00,290.00,5.75
BOS,2021-11-25 17:54,9.44,250.00,5.75
BOS,2021-11-25 18:54,9.44,270.00,9.20
BOS,2021-11-25 19:54,9.44,270.00,9.20
BOS,2021-11-25 20:54,9.44,250.00,9.20
BOS,2021-11-25 21:54,8.89,280.00,8.05
BOS,2021-11-25 22:54,7.78,250.00,6.90
BOS,2021-11-25 23:54,8.33,260.00,5.75
BOS,2021-11-26 00:54,8.33,270.00,8.05
BOS,2021-11-26 01:54,8.33,280.00,6.90
BOS,2021-11-26 02:54,8.33,260.00,9.20
BOS,2021-11-26 03:54,7.22,290.00,5.75
BOS,2021-11-26 04:54,7.22,250.00,5.75
BOS,2021-11-26 05:54,7.22,250.00,8.05
BOS,2021-11-26 06:54,6.67,230.00,10.35
BOS,2021-11-26 07:54,6.67,250.00,6.90
BOS,2021-11-26 08:54,6.67,220.00,9.20
BOS,2021-11-26 09:54,6.67,220.00,9.20
BOS,2021-11-26 10:54,6.67,240.00,10.35
BOS,2021-11-26 11:54,7.22,260.00,9.20
BOS,2021-11-26 12:54,7.78,270.00,8.05
BOS,2021-11-26 13:41,7.78,280.00,9.20
BOS,2021-11-26 13:54,7.22,290.00,11.50
BOS,2021-11-26 14:54,7.22,280.00,10.35
BOS,2021-11-26 15:54,6.67,270.00,14.95
BOS,2021-11-26 16:47,5.00,270.00,16.10
BOS,2021-11-26 16:54,5.00,280.00,20.70
BOS,2021-11-26 17:54,4.44,270.00,20.70
BOS,2021-11-26 18:11,3.89,270.00,23.00
BOS,2021-11-26 18:31,3.89,270.00,18.40
BOS,2021-11-26 19:54,2.22,260.00,17.25
BOS,2021-11-26 20:05,2.22,260.00,20.70
BOS,2021-11-26 20:13,2.22,260.00,20.70
BOS,2021-11-26 20:54,1.67,260.00,23.00
BOS,2021-11-26 21:54,1.67,260.00,18.40
BOS,2021-11-26 22:24,1.67,260.00,21.85
BOS,2021-11-26 22:54,1.67,270.00,21.85
BOS,2021-11-26 23:19,1.67,270.00,17.25
BOS,2021-11-26 23:54,1.67,260.00,18.40
BOS,2021-11-27 00:23,1.67,280.00,17.25
BOS,2021-11-27 00:54,1.67,280.00,23.00
BOS,2021-11-27 01:23,2.22,270.00,23.00
BOS,2021-11-27 01:54,2.22,280.00,18.40
BOS,2021-11-27 02:54,1.67,280.00,18.40
BOS,2021-11-27 03:54,1.67,290.00,20.70
BOS,2021-11-27 04:54,1.11,280.00,18.40
BOS,2021-11-27 05:54,1.11,290.00,16.10
BOS,2021-11-27 06:54,1.11,270.00,17.25
BOS,2021-11-27 07:54,1.11,280.00,16.10
BOS,2021-11-27 08:54,1.67,280.00,14.95
BOS,2021-11-27 09:54,1.67,300.00,17.25
BOS,2021-11-27 10:54,2.78,290.00,18.40
BOS,2021-11-27 11:54,2.78,290.00,18.40
BOS,2021-11-27 12:54,3.33,300.00,19.55
BOS,2021-11-27 13:54,2.78,280.00,19.55
BOS,2021-11-27 14:54,3.33,290.00,17.25
BOS,2021-11-27 15:54,2.78,280.00,14.95
BOS,2021-11-27 16:54,1.67,270.00,10.35
BOS,2021-11-27 17:54,1.11,270.00,13.80
BOS,2021-11-27 18:54,0.56,270.00,17.25
BOS,2021-11-27 19:54,0.00,270.00,18.40
BOS,2021-11-27 20:54,-0.61,270.00,16.10
BOS,2021-11-27 21:54,-0.61,270.00,13.80
BOS,2021-11-27 22:54,-1.11,280.00,11.50
BOS,2021-11-27 23:54,-1.11,260.00,12.65
BOS,2021-11-28 00:54,-1.11,260.00,12.65
BOS,2021-11-28 01:54,-1.72,270.00,13.80
BOS,2021-11-28 02:54,-1.11,260.00,12.65
BOS,2021-11-28 03:54,-1.11,260.00,13.80
BOS,2021-11-28 04:54,-1.11,250.00,12.65
BOS,2021-11-28 05:54,-0.61,270.00,8.05
BOS,2021-11-28 06:54,0.00,260.00,12.65
BOS,2021-11-28 07:54,0.00,240.00,9.20
BOS,2021-11-28 08:54,0.00,240.00,10.35
BOS,2021-11-28 09:54,1.11,240.00,11.50
BOS,2021-11-28 10:54,1.67,270.00,9.20
BOS,2021-11-28 11:54,3.33,270.00,9.20
BOS,2021-11-28 12:54,2.78,250.00,5.75
BOS,2021-11-28 13:54,3.33,220.00,6.90
BOS,2021-11-28 14:54,2.78,230.00,9.20
BOS,2021-11-28 15:54,2.78,0.00,0.00
BOS,2021-11-28 16:54,2.78,220.00,3.45
BOS,2021-11-28 17:54,2.78,0.00,0.00
BOS,2021-11-28 18:54,2.78,200.00,4.60
BOS,2021-11-28 19:06,2.78,220.00,3.45
BOS,2021-11-28 19:54,2.78,180.00,5.75
BOS,2021-11-28 20:54,2.78,200.00,5.75
BOS,2021-11-28 21:54,2.78,250.00,4.60
BOS,2021-11-28 22:54,2.78,0.00,0.00
BOS,2021-11-28 23:54,2.78,0.00,0.00
BOS,2021-11-29 00:54,2.78,350.00,6.90
BOS,2021-11-29 01:54,2.22,340.00,4.60
BOS,2021-11-29 02:54,1.67,340.00,5.75
BOS,2021-11-29 03:01,1.11,350.00,5.75
BOS,2021-11-29 03:54,0.56,340.00,5.75
BOS,2021-11-29 04:54,0.56,340.00,5.75
BOS,2021-11-29 05:54,0.56,330.00,5.75
BOS,2021-11-29 06:54,0.56,330.00,9.20
BOS,2021-11-29 07:54,0.56,330.00,9.20
BOS,2021-11-29 08:54,1.11,330.00,10.35
BOS,2021-11-29 09:54,1.67,360.00,11.50
BOS,2021-11-29 10:54,2.78,360.00,11.50
BOS,2021-11-29 11:54,3.33,330.00,12.65
BOS,2021-11-29 12:54,3.33,330.00,12.65
