station,valid,tmpc,drct,sped
BDL,2023-06-01 00:51,16.11,180.00,6.90
BDL,2023-06-01 01:51,15.00,190.00,3.45
BDL,2023-06-01 02:51,14.44,190.00,3.45
BDL,2023-06-01 03:51,13.33,180.00,5.75
BDL,2023-06-01 04:51,11.67,0.00,0.00
BDL,2023-06-01 05:51,11.67,0.00,0.00
BDL,2023-06-01 06:51,13.89,30.00,4.60
BDL,2023-06-01 07:51,16.11,0.00,0.00
BDL,2023-06-01 08:51,18.89,30.00,5.75
BDL,2023-06-01 09:51,21.67,,3.45
BDL,2023-06-01 10:51,25.56,30.00,4.60
BDL,2023-06-01 11:51,27.22,,4.60
BDL,2023-06-01 12:51,29.44,,3.45
BDL,2023-06-01 13:51,31.11,0.00,0.00
BDL,2023-06-01 14:51,32.22,,3.45
BDL,2023-06-01 15:51,32.22,40.00,4.60
BDL,2023-06-01 16:51,32.78,360.00,5.75
BDL,2023-06-01 17:51,32.22,20.00,3.45
BDL,2023-06-01 18:51,31.67,0.00,0.00
BDL,2023-06-01 19:51,27.22,200.00,10.35
BDL,2023-06-01 20:51,25.00,180.00,10.35
BDL,2023-06-01 21:51,23.33,190.00,6.90
BDL,2023-06-01 22:51,22.22,180.00,8.05
BDL,2023-06-01 23:51,21.11,170.00,8.05
BDL,2023-06-02 00:51,19.44,170.00,5.75
BDL,2023-06-02 01:51,18.33,180.00,3.45
BDL,2023-06-02 02:51,17.22,20.00,3.45
BDL,2023-06-02 03:51,15.56,0.00,0.00
BDL,2023-06-02 04:51,15.00,0.00,0.00
BDL,2023-06-02 05:51,15.56,20.00,3.45
BDL,2023-06-02 06:51,18.33,20.00,3.45
BDL,2023-06-02 07:51,20.56,20.00,4.60
BDL,2023-06-02 08:51,24.44,20.00,8.05
BDL,2023-06-02 09:51,26.67,30.00,5.75
BDL,2023-06-02 10:51,28.89,30.00,6.90
BDL,2023-06-02 11:51,31.11,50.00,3.45
BDL,2023-06-02 12:51,32.22,,4.60
BDL,2023-06-02 13:51,32.78,0.00,0.00
BDL,2023-06-02 14:51,33.89,330.00,13.80
BDL,2023-06-02 15:51,31.11,310.00,11.50
BDL,2023-06-02 16:36,28.33,80.00,14.95
BDL,2023-06-02 16:51,28.33,110.00,10.35
BDL,2023-06-02 17:51,27.22,100.00,6.90
BDL,2023-06-02 18:51,26.67,,4.60
BDL,2023-06-02 19:09,23.33,10.00,13.80
BDL,2023-06-02 19:14,22.78,350.00,9.20
BDL,2023-06-02 19:51,21.11,290.00,5.75
BDL,2023-06-02 20:00,21.11,300.00,9.20
BDL,2023-06-02 20:51,21.11,60.00,3.45
BDL,2023-06-02 21:51,20.56,10.00,10.35
BDL,2023-06-02 22:51,20.00,360.00,4.60
BDL,2023-06-02 23:51,20.00,10.00,12.65
BDL,2023-06-03 00:51,20.00,230.00,8.05
BDL,2023-06-03 01:23,19.44,10.00,10.35
BDL,2023-06-03 01:51,19.44,30.00,8.05
BDL,2023-06-03 02:47,18.00,50.00,9.20
BDL,2023-06-03 02:51,17.78,50.00,11.50
BDL,2023-06-03 03:02,17.22,50.00,13.80
BDL,2023-06-03 03:26,16.67,40.00,11.50
BDL,2023-06-03 03:51,16.67,60.00,9.20
BDL,2023-06-03 04:31,16.11,30.00,16.10
BDL,2023-06-03 04:47,16.00,40.00,12.65
BDL,2023-06-03 04:51,15.56,30.00,14.95
BDL,2023-06-03 05:51,15.00,20.00,11.50
BDL,2023-06-03 06:27,15.00,30.00,11.50
BDL,2023-06-03 06:37,15.00,30.00,12.65
BDL,2023-06-03 06:51,15.00,50.00,10.35
BDL,2023-06-03 07:14,14.44,40.00,16.10
BDL,2023-06-03 07:51,14.44,30.00,11.50
BDL,2023-06-03 08:32,14.44,40.00,12.65
BDL,2023-06-03 08:51,14.44,40.00,12.65
BDL,2023-06-03 09:10,14.44,40.00,13.80
BDL,2023-06-03 09:44,14.44,80.00,10.35
BDL,2023-06-03 09:51,13.89,60.00,10.35
BDL,2023-06-03 10:02,14.44,60.00,8.05
BDL,2023-06-03 10:51,15.00,90.00,10.35
BDL,2023-06-03 11:51,16.11,50.00,12.65
BDL,2023-06-03 12:51,16.11,30.00,11.50
BDL,2023-06-03 13:51,16.11,20.00,13.80
BDL,2023-06-03 14:41,16.67,40.00,16.10
BDL,2023-06-03 14:51,16.67,50.00,16.10
BDL,2023-06-03 15:27,15.56,50.00,16.10
BDL,2023-06-03 15:51,15.56,50.00,14.95
BDL,2023-06-03 16:51,15.56,40.00,19.55
BDL,2023-06-03 17:51,13.33,40.00,17.25
BDL,2023-06-03 18:51,12.78,30.00,12.65
BDL,2023-06-03 19:51,12.22,40.00,13.80
BDL,2023-06-03 20:15,11.67,40.00,11.50
BDL,2023-06-03 20:43,11.67,30.00,12.65
BDL,2023-06-03 20:51,11.67,30.00,13.80
BDL,2023-06-03 21:51,10.56,50.00,13.80
BDL,2023-06-03 22:51,10.56,20.00,9.20
BDL,2023-06-03 23:01,10.56,20.00,8.05
BDL,2023-06-03 23:51,10.56,20.00,6.90
BDL,2023-06-04 00:14,10.00,10.00,6.90
BDL,2023-06-04 00:51,10.00,20.00,9.20
BDL,2023-06-04 01:20,10.00,360.00,5.75
BDL,2023-06-04 01:44,9.44,350.00,3.45
BDL,2023-06-04 01:51,8.89,330.00,4.60
BDL,2023-06-04 02:51,9.44,330.00,5.75
BDL,2023-06-04 03:51,9.44,320.00,4.60
BDL,2023-06-04 04:51,8.33,310.00,4.60
BDL,2023-06-04 05:51,8.89,0.00,0.00
BDL,2023-06-04 06:51,10.00,50.00,3.45
BDL,2023-06-04 07:51,11.11,0.00,0.00
BDL,2023-06-04 08:51,13.33,340.00,4.60
BDL,2023-06-04 09:51,14.44,20.00,11.50
BDL,2023-06-04 10:51,13.89,20.00,10.35
BDL,2023-06-04 11:51,15.56,20.00,14.95
BDL,2023-06-04 12:22,13.89,40.00,10.35
BDL,2023-06-04 12:51,15.00,30.00,10.35
BDL,2023-06-04 13:51,13.89,350.00,11.50
BDL,2023-06-04 14:51,15.00,360.00,9.20
BDL,2023-06-04 15:51,13.89,50.00,12.65
BDL,2023-06-04 16:51,15.00,20.00,17.25
BDL,2023-06-04 17:51,15.56,40.00,17.25
BDL,2023-06-04 18:51,14.44,20.00,13.80
BDL,2023-06-04 19:51,13.33,10.00,9.20
BDL,2023-06-04 20:51,12.22,350.00,6.90
BDL,2023-06-04 21:51,11.67,350.00,8.05
BDL,2023-06-04 22:51,10.56,350.00,5.75
BDL,2023-06-04 23:51,10.00,340.00,6.90
BDL,2023-06-05 00:51,10.00,360.00,5.75
BDL,2023-06-05 01:51,10.56,340.00,5.75
BDL,2023-06-05 02:51,10.56,330.00,6.90
BDL,2023-06-05 03:45,11.00,340.00,6.90
BDL,2023-06-05 03:51,10.56,350.00,5.75
BDL,2023-06-05 04:51,10.56,320.00,3.45
BDL,2023-06-05 05:51,11.11,340.00,3.45
BDL,2023-06-05 06:51,12.22,350.00,3.45
BDL,2023-06-05 07:51,12.78,340.00,3.45
BDL,2023-06-05 08:51,15.00,340.00,5.75
BDL,2023-06-05 09:51,16.67,360.00,9.20
BDL,2023-06-05 10:51,20.00,40.00,11.50
BDL,2023-06-05 11:51,20.00,20.00,19.55
BDL,2023-06-05 12:51,18.89,360.00,12.65
BDL,2023-06-05 13:51,18.89,350.00,9.20
BDL,2023-06-05 14:51,19.44,10.00,11.50
BDL,2023-06-05 15:51,20.56,10.00,11.50
BDL,2023-06-05 16:51,20.56,10.00,8.05
BDL,2023-06-05 17:51,21.11,340.00,5.75
BDL,2023-06-05 18:51,20.00,40.00,6.90
BDL,2023-06-05 19:51,18.89,100.00,5.75
BDL,2023-06-05 20:51,15.00,290.00,3.45
BDL,2023-06-05 21:51,16.11,270.00,5.75
BDL,2023-06-05 22:51,15.56,250.00,4.60
BDL,2023-06-05 23:51,15.00,260.00,3.45
BDL,2023-06-06 00:51,14.44,0.00,0.00
BDL,2023-06-06 01:51,12.78,260.00,6.90
BDL,2023-06-06 02:51,12.22,260.00,4.60
BDL,2023-06-06 03:51,11.67,240.00,4.60
BDL,2023-06-06 04:51,12.78,160.00,3.45
BDL,2023-06-06 05:51,10.56,0.00,0.00
BDL,2023-06-06 06:51,13.33,0.00,0.00
BDL,2023-06-06 07:51,15.00,270.00,5.75
BDL,2023-06-06 08:51,14.44,150.00,3.45
BDL,2023-06-06 09:51,16.67,220.00,4.60
BDL,2023-06-06 10:51,20.00,,3.45
BDL,2023-06-06 11:51,22.22,320.00,9.20
BDL,2023-06-06 12:51,23.33,320.00,11.50
BDL,2023-06-06 13:51,23.33,300.00,11.50
BDL,2023-06-06 14:51,22.78,280.00,11.50
BDL,2023-06-06 15:51,22.78,290.00,11.50
BDL,2023-06-06 16:51,21.67,360.00,17.25
BDL,2023-06-06 17:51,18.89,340.00,9.20
BDL,2023-06-06 18:51,18.33,280.00,11.50
BDL,2023-06-06 19:51,16.67,310.00,8.05
BDL,2023-06-06 20:51,16.67,320.00,17.25
BDL,2023-06-06 21:51,16.67,280.00,19.55
BDL,2023-06-06 22:51,15.56,310.00,8.05
BDL,2023-06-06 23:51,13.33,350.00,3.45
BDL,2023-06-07 00:51,11.11,340.00,3.45
BDL,2023-06-07 01:51,10.56,310.00,4.60
BDL,2023-06-07 02:51,11.11,300.00,5.75
BDL,2023-06-07 03:51,10.56,280.00,5.75
BDL,2023-06-07 04:51,10.56,250.00,4.60
BDL,2023-06-07 05:51,11.11,290.00,5.75
BDL,2023-06-07 06:51,12.22,270.00,5.75
BDL,2023-06-07 07:51,13.89,270.00,5.75
BDL,2023-06-07 08:51,15.56,300.00,8.05
BDL,2023-06-07 09:51,16.67,300.00,10.35
BDL,2023-06-07 10:51,17.78,290.00,13.80
BDL,2023-06-07 11:51,18.89,290.00,11.50
BDL,2023-06-07 12:51,21.11,300.00,11.50
BDL,2023-06-07 13:51,21.11,300.00,12.65
BDL,2023-06-07 14:51,18.89,350.00,8.05
BDL,2023-06-07 15:51,17.78,360.00,11.50
BDL,2023-06-07 16:51,18.33,360.00,6.90
BDL,2023-06-07 17:51,18.33,20.00,4.60
BDL,2023-06-07 18:20,17.78,10.00,5.75
BDL,2023-06-07 18:35,17.78,340.00,5.75
BDL,2023-06-07 18:41,17.78,340.00,5.75
BDL,2023-06-07 18:51,17.78,350.00,5.75
BDL,2023-06-07 19:51,16.67,330.00,4.60
BDL,2023-06-07 20:51,16.11,300.00,4.60
BDL,2023-06-07 21:51,16.11,330.00,6.90
BDL,2023-06-07 22:51,15.00,310.00,5.75
BDL,2023-06-07 23:51,13.89,270.00,5.75
BDL,2023-06-08 00:51,13.89,300.00,5.75
BDL,2023-06-08 01:51,13.89,280.00,4.60
BDL,2023-06-08 02:51,12.78,320.00,4.60
BDL,2023-06-08 03:51,12.78,270.00,4.60
BDL,2023-06-08 04:51,12.78,260.00,4.60
BDL,2023-06-08 05:51,12.78,300.00,4.60
BDL,2023-06-08 06:51,12.78,300.00,3.45
BDL,2023-06-08 07:51,13.33,0.00,0.00
BDL,2023-06-08 08:51,13.33,260.00,4.60
BDL,2023-06-08 09:51,14.44,300.00,4.60
BDL,2023-06-08 10:51,16.11,300.00,8.05
BDL,2023-06-08 11:51,16.11,,3.45
BDL,2023-06-08 12:51,16.11,320.00,5.75
BDL,2023-06-08 13:51,16.67,210.00,5.75
BDL,2023-06-08 14:51,17.22,210.00,4.60
BDL,2023-06-08 15:51,17.22,20.00,6.90
BDL,2023-06-08 16:51,17.22,100.00,3.45
BDL,2023-06-08 17:51,18.33,160.00,4.60
BDL,2023-06-08 18:51,18.33,220.00,3.45
BDL,2023-06-08 19:51,15.56,360.00,6.90
BDL,2023-06-08 20:51,13.89,0.00,0.00
BDL,2023-06-08 21:51,13.33,240.00,3.45
BDL,2023-06-08 22:51,12.22,0.00,0.00
BDL,2023-06-08 23:51,10.56,0.00,0.00
BDL,2023-06-09 00:51,10.00,270.00,3.45
BDL,2023-06-09 01:51,8.89,300.00,4.60
BDL,2023-06-09 02:51,10.56,0.00,0.00
BDL,2023-06-09 03:51,8.89,30.00,4.60
BDL,2023-06-09 04:51,8.33,0.00,0.00
BDL,2023-06-09 05:51,8.33,360.00,4.60
BDL,2023-06-09 06:51,10.00,350.00,4.60
BDL,2023-06-09 07:51,11.11,20.00,4.60
BDL,2023-06-09 08:51,12.78,20.00,3.45
BDL,2023-06-09 09:51,16.67,,4.60
BDL,2023-06-09 10:51,18.33,10.00,5.75
BDL,2023-06-09 11:51,18.33,,4.60
BDL,2023-06-09 12:51,19.44,0.00,0.00
BDL,2023-06-09 13:51,17.78,320.00,5.75
BDL,2023-06-09 14:51,20.00,250.00,4.60
BDL,2023-06-09 15:51,19.44,300.00,4.60
BDL,2023-06-09 16:51,20.56,280.00,9.20
BDL,2023-06-09 17:51,21.11,10.00,3.45
BDL,2023-06-09 18:51,16.67,340.00,9.20
BDL,2023-06-09 19:51,15.00,0.00,0.00
BDL,2023-06-09 20:51,15.00,350.00,3.45
BDL,2023-06-09 21:51,15.00,0.00,0.00
BDL,2023-06-09 22:51,14.44,270.00,4.60
BDL,2023-06-09 23:51,13.89,310.00,6.90
BDL,2023-06-10 00:51,13.89,260.00,4.60
BDL,2023-06-10 01:51,13.33,260.00,4.60
BDL,2023-06-10 02:51,11.11,0.00,0.00
BDL,2023-06-10 03:51,10.00,0.00,0.00
BDL,2023-06-10 04:51,9.44,0.00,0.00
BDL,2023-06-10 05:51,10.00,310.00,4.60
BDL,2023-06-10 06:51,12.22,0.00,0.00
BDL,2023-06-10 07:42,14.44,0.00,0.00
BDL,2023-06-10 07:51,15.00,0.00,0.00
BDL,2023-06-10 08:51,17.22,340.00,5.75
BDL,2023-06-10 09:51,18.89,360.00,11.50
BDL,2023-06-10 10:51,20.56,350.00,10.35
BDL,2023-06-10 11:51,21.67,,4.60
BDL,2023-06-10 12:51,21.11,300.00,4.60
BDL,2023-06-10 13:51,20.00,340.00,4.60
BDL,2023-06-10 14:51,21.67,140.00,4.60
BDL,2023-06-10 15:51,22.22,40.00,6.90
BDL,2023-06-10 16:51,22.78,310.00,9.20
BDL,2023-06-10 17:51,23.89,310.00,9.20
BDL,2023-06-10 18:51,23.33,330.00,6.90
BDL,2023-06-10 19:51,21.67,360.00,4.60
BDL,2023-06-10 20:51,18.89,0.00,0.00
BDL,2023-06-10 21:51,16.67,310.00,3.45
BDL,2023-06-10 22:51,14.44,10.00,4.60
BDL,2023-06-10 23:51,13.33,210.00,3.45
BDL,2023-06-11 00:51,12.78,0.00,0.00
BDL,2023-06-11 01:51,12.22,0.00,0.00
BDL,2023-06-11 02:51,11.11,0.00,0.00
BDL,2023-06-11 03:51,10.56,270.00,3.45
BDL,2023-06-11 04:51,10.56,30.00,3.45
BDL,2023-06-11 05:51,10.00,0.00,0.00
BDL,2023-06-11 06:51,13.33,0.00,0.00
BDL,2023-06-11 07:51,15.56,10.00,5.75
BDL,2023-06-11 08:51,18.33,20.00,5.75
BDL,2023-06-11 09:51,20.56,80.00,3.45
BDL,2023-06-11 10:51,23.33,50.00,3.45
BDL,2023-06-11 11:51,25.56,,3.45
BDL,2023-06-11 12:51,26.67,180.00,6.90
BDL,2023-06-11 13:51,27.78,150.00,6.90
BDL,2023-06-11 14:51,28.33,180.00,5.75
BDL,2023-06-11 15:51,28.89,200.00,9.20
BDL,2023-06-11 16:51,28.89,180.00,16.10
BDL,2023-06-11 17:51,28.33,180.00,13.80
BDL,2023-06-11 18:51,26.67,190.00,10.35
BDL,2023-06-11 19:51,24.44,170.00,10.35
BDL,2023-06-11 20:51,22.78,160.00,9.20
BDL,2023-06-11 21:51,21.11,160.00,6.90
BDL,2023-06-11 22:51,20.00,160.00,9.20
BDL,2023-06-11 23:51,18.89,160.00,8.05
BDL,2023-06-12 00:51,18.89,170.00,8.05
BDL,2023-06-12 01:51,17.78,180.00,4.60
BDL,2023-06-12 02:51,17.78,160.00,4.60
BDL,2023-06-12 03:51,17.78,0.00,0.00
BDL,2023-06-12 04:51,16.67,0.00,0.00
BDL,2023-06-12 05:51,16.67,10.00,3.45
BDL,2023-06-12 06:51,17.22,40.00,3.45
BDL,2023-06-12 07:24,18.33,0.00,0.00
BDL,2023-06-12 07:51,19.44,0.00,0.00
BDL,2023-06-12 08:06,19.44,0.00,0.00
BDL,2023-06-12 08:51,20.56,160.00,5.75
BDL,2023-06-12 09:51,23.33,180.00,8.05
BDL,2023-06-12 10:51,26.11,150.00,12.65
BDL,2023-06-12 11:51,26.11,150.00,20.70
BDL,2023-06-12 12:51,26.67,150.00,16.10
BDL,2023-06-12 13:51,26.11,190.00,12.65
BDL,2023-06-12 14:51,26.11,130.00,12.65
BDL,2023-06-12 15:51,27.22,140.00,14.95
BDL,2023-06-12 16:51,26.11,110.00,16.10
BDL,2023-06-12 17:51,25.00,130.00,14.95
BDL,2023-06-12 18:51,23.89,110.00,11.50
BDL,2023-06-12 19:34,22.78,150.00,19.55
BDL,2023-06-12 19:51,21.11,160.00,10.35
BDL,2023-06-12 19:58,20.56,160.00,11.50
BDL,2023-06-12 20:51,20.56,110.00,6.90
BDL,2023-06-12 21:51,20.56,130.00,4.60
BDL,2023-06-12 21:53,20.56,130.00,4.60
BDL,2023-06-12 22:00,20.56,140.00,5.75
BDL,2023-06-12 22:51,20.56,120.00,6.90
BDL,2023-06-12 23:07,20.56,110.00,6.90
BDL,2023-06-12 23:27,20.56,120.00,5.75
BDL,2023-06-12 23:51,20.56,100.00,6.90
BDL,2023-06-13 00:51,20.00,140.00,8.05
BDL,2023-06-13 01:51,20.00,130.00,6.90
BDL,2023-06-13 02:51,20.00,140.00,9.20
BDL,2023-06-13 03:51,20.00,160.00,10.35
BDL,2023-06-13 04:51,19.44,180.00,12.65
BDL,2023-06-13 05:10,19.44,180.00,11.50
BDL,2023-06-13 05:51,19.44,180.00,9.20
BDL,2023-06-13 06:51,19.44,190.00,6.90
BDL,2023-06-13 07:06,19.44,190.00,5.75
BDL,2023-06-13 07:25,20.00,170.00,6.90
BDL,2023-06-13 07:51,20.00,170.00,5.75
BDL,2023-06-13 08:33,21.11,180.00,3.45
BDL,2023-06-13 08:51,21.67,0.00,0.00
BDL,2023-06-13 09:31,20.56,310.00,12.65
BDL,2023-06-13 09:51,20.00,330.00,8.05
BDL,2023-06-13 10:44,21.11,330.00,8.05
BDL,2023-06-13 10:51,21.67,,6.90
BDL,2023-06-13 10:57,21.67,350.00,8.05
BDL,2023-06-13 11:26,22.78,350.00,4.60
BDL,2023-06-13 11:51,23.33,290.00,5.75
BDL,2023-06-13 12:51,23.89,,3.45
BDL,2023-06-13 13:51,25.00,280.00,5.75
BDL,2023-06-13 14:51,25.56,,3.45
BDL,2023-06-13 15:51,27.22,280.00,10.35
BDL,2023-06-13 16:51,25.56,300.00,12.65
BDL,2023-06-13 17:51,25.00,270.00,14.95
BDL,2023-06-13 18:51,23.89,270.00,11.50
BDL,2023-06-13 19:51,22.78,280.00,10.35
BDL,2023-06-13 20:51,20.56,280.00,6.90
BDL,2023-06-13 21:51,19.44,270.00,4.60
BDL,2023-06-13 22:51,16.67,0.00,0.00
BDL,2023-06-13 23:51,15.00,320.00,3.45
BDL,2023-06-14 00:51,15.00,290.00,3.45
BDL,2023-06-14 01:51,14.44,260.00,3.45
BDL,2023-06-14 02:51,14.44,0.00,0.00
BDL,2023-06-14 03:51,14.44,0.00,0.00
BDL,2023-06-14 04:51,13.33,0.00,0.00
BDL,2023-06-14 05:51,12.22,0.00,0.00
BDL,2023-06-14 06:51,15.56,180.00,3.45
BDL,2023-06-14 07:51,17.22,0.00,0.00
BDL,2023-06-14 08:51,20.00,,4.60
BDL,2023-06-14 09:51,22.78,,5.75
BDL,2023-06-14 10:51,25.00,160.00,8.05
BDL,2023-06-14 11:51,25.56,170.00,11.50
BDL,2023-06-14 12:51,26.11,170.00,17.25
BDL,2023-06-14 13:51,26.11,160.00,16.10
BDL,2023-06-14 14:51,25.56,150.00,17.25
BDL,2023-06-14 15:20,22.78,160.00,13.80
BDL,2023-06-14 15:45,18.00,250.00,35.65
BDL,2023-06-14 15:51,16.11,240.00,29.90
BDL,2023-06-14 15:58,16.67,240.00,25.30
BDL,2023-06-14 16:51,17.22,180.00,6.90
BDL,2023-06-14 17:45,17.00,180.00,13.80
BDL,2023-06-14 17:51,17.78,170.00,11.50
BDL,2023-06-14 18:51,18.33,190.00,5.75
BDL,2023-06-14 19:51,17.78,180.00,6.90
BDL,2023-06-14 20:51,16.67,170.00,5.75
BDL,2023-06-14 21:51,16.67,200.00,5.75
BDL,2023-06-14 22:51,16.11,200.00,8.05
BDL,2023-06-14 23:51,16.11,190.00,8.05
BDL,2023-06-15 00:51,15.00,230.00,8.05
BDL,2023-06-15 01:11,15.00,220.00,4.60
BDL,2023-06-15 01:22,15.00,220.00,4.60
BDL,2023-06-15 01:51,15.56,280.00,5.75
BDL,2023-06-15 02:51,15.56,190.00,4.60
BDL,2023-06-15 03:51,14.44,230.00,4.60
BDL,2023-06-15 04:51,15.00,210.00,3.45
BDL,2023-06-15 05:51,15.00,220.00,4.60
BDL,2023-06-15 06:51,16.11,240.00,4.60
BDL,2023-06-15 07:51,17.78,310.00,5.75
BDL,2023-06-15 08:10,18.33,280.00,9.20
BDL,2023-06-15 08:51,19.44,280.00,8.05
BDL,2023-06-15 09:15,20.00,310.00,11.50
BDL,2023-06-15 09:51,20.56,310.00,11.50
BDL,2023-06-15 10:51,21.11,300.00,14.95
BDL,2023-06-15 11:51,22.22,290.00,12.65
BDL,2023-06-15 12:51,23.33,330.00,10.35
BDL,2023-06-15 13:51,24.44,360.00,12.65
BDL,2023-06-15 14:51,25.56,300.00,10.35
BDL,2023-06-15 15:51,26.11,320.00,8.05
BDL,2023-06-15 16:51,26.67,320.00,9.20
BDL,2023-06-15 17:51,26.67,310.00,8.05
BDL,2023-06-15 18:51,26.11,290.00,10.35
BDL,2023-06-15 19:51,24.44,280.00,6.90
BDL,2023-06-15 20:51,22.78,250.00,6.90
BDL,2023-06-15 21:51,21.11,240.00,4.60
BDL,2023-06-15 22:51,19.44,290.00,3.45
BDL,2023-06-15 23:51,18.33,270.00,3.45
BDL,2023-06-16 00:51,18.89,250.00,4.60
BDL,2023-06-16 01:51,19.44,240.00,3.45
BDL,2023-06-16 02:51,16.67,160.00,3.45
BDL,2023-06-16 03:51,15.56,240.00,3.45
BDL,2023-06-16 04:51,13.89,0.00,0.00
BDL,2023-06-16 05:51,13.89,0.00,0.00
BDL,2023-06-16 06:51,16.67,0.00,0.00
BDL,2023-06-16 07:51,20.00,0.00,0.00
BDL,2023-06-16 08:51,21.67,0.00,0.00
BDL,2023-06-16 09:51,23.33,0.00,0.00
BDL,2023-06-16 10:51,25.00,210.00,5.75
BDL,2023-06-16 11:51,26.11,220.00,5.75
BDL,2023-06-16 12:51,25.00,230.00,8.05
BDL,2023-06-16 13:51,26.11,230.00,8.05
BDL,2023-06-16 14:51,25.56,250.00,8.05
BDL,2023-06-16 15:51,25.00,310.00,4.60
BDL,2023-06-16 16:51,21.11,0.00,0.00
BDL,2023-06-16 17:51,21.11,210.00,8.05
BDL,2023-06-16 18:51,20.00,270.00,6.90
BDL,2023-06-16 19:51,20.00,210.00,6.90
BDL,2023-06-16 20:51,19.44,180.00,4.60
BDL,2023-06-16 21:51,19.44,190.00,5.75
BDL,2023-06-16 22:51,17.78,310.00,4.60
BDL,2023-06-16 23:51,18.33,0.00,0.00
BDL,2023-06-17 00:51,17.78,350.00,3.45
BDL,2023-06-17 01:21,17.78,10.00,4.60
BDL,2023-06-17 01:30,17.78,10.00,4.60
BDL,2023-06-17 01:46,17.00,360.00,3.45
BDL,2023-06-17 01:51,17.78,10.00,3.45
BDL,2023-06-17 02:13,17.78,20.00,4.60
BDL,2023-06-17 02:32,17.78,340.00,4.60
BDL,2023-06-17 02:51,17.22,350.00,3.45
BDL,2023-06-17 03:38,17.22,0.00,0.00
BDL,2023-06-17 03:51,17.22,360.00,3.45
BDL,2023-06-17 04:51,16.11,0.00,0.00
BDL,2023-06-17 05:51,15.56,310.00,4.60
BDL,2023-06-17 06:51,16.67,40.00,3.45
BDL,2023-06-17 07:11,16.67,0.00,0.00
BDL,2023-06-17 07:51,17.22,300.00,5.75
BDL,2023-06-17 08:51,18.33,330.00,4.60
BDL,2023-06-17 09:08,18.33,340.00,3.45
BDL,2023-06-17 09:51,18.89,290.00,3.45
BDL,2023-06-17 10:51,18.89,30.00,4.60
BDL,2023-06-17 11:51,21.11,330.00,8.05
BDL,2023-06-17 12:51,21.67,280.00,14.95
BDL,2023-06-17 13:51,20.00,310.00,13.80
BDL,2023-06-17 14:51,18.89,330.00,10.35
BDL,2023-06-17 15:51,21.67,330.00,12.65
BDL,2023-06-17 16:51,22.22,350.00,14.95
BDL,2023-06-17 17:51,20.56,320.00,13.80
BDL,2023-06-17 18:51,19.44,320.00,17.25
BDL,2023-06-17 19:51,18.89,310.00,10.35
BDL,2023-06-17 20:51,18.33,320.00,10.35
BDL,2023-06-17 21:51,16.67,310.00,6.90
BDL,2023-06-17 22:51,16.67,330.00,5.75
BDL,2023-06-17 23:27,16.11,350.00,5.75
BDL,2023-06-17 23:51,16.11,20.00,5.75
BDL,2023-06-18 00:24,15.56,360.00,4.60
BDL,2023-06-18 00:51,15.56,300.00,4.60
BDL,2023-06-18 01:51,15.56,260.00,5.75
BDL,2023-06-18 02:51,16.11,270.00,4.60
BDL,2023-06-18 03:51,16.11,280.00,4.60
BDL,2023-06-18 04:51,16.67,310.00,5.75
BDL,2023-06-18 05:51,16.11,0.00,0.00
BDL,2023-06-18 06:51,16.67,320.00,6.90
BDL,2023-06-18 07:51,18.33,300.00,10.35
BDL,2023-06-18 08:51,20.56,320.00,9.20
BDL,2023-06-18 09:51,22.78,320.00,12.65
BDL,2023-06-18 10:51,22.22,330.00,13.80
BDL,2023-06-18 11:51,23.89,330.00,13.80
BDL,2023-06-18 12:51,22.78,350.00,10.35
BDL,2023-06-18 13:51,23.89,310.00,10.35
BDL,2023-06-18 14:51,25.00,330.00,5.75
BDL,2023-06-18 15:51,25.00,310.00,9.20
BDL,2023-06-18 16:51,25.56,310.00,12.65
BDL,2023-06-18 17:51,25.56,330.00,8.05
BDL,2023-06-18 18:51,24.44,340.00,6.90
BDL,2023-06-18 19:51,22.78,330.00,6.90
BDL,2023-06-18 20:51,22.22,330.00,6.90
BDL,2023-06-18 21:51,21.11,10.00,5.75
BDL,2023-06-18 22:51,19.44,10.00,10.35
BDL,2023-06-18 23:51,17.22,10.00,8.05
BDL,2023-06-19 00:51,16.67,340.00,4.60
BDL,2023-06-19 01:51,15.56,360.00,4.60
BDL,2023-06-19 02:51,15.00,30.00,4.60
BDL,2023-06-19 03:51,13.89,10.00,4.60
BDL,2023-06-19 04:51,13.33,360.00,4.60
BDL,2023-06-19 05:51,13.89,10.00,5.75
BDL,2023-06-19 06:51,15.00,20.00,8.05
BDL,2023-06-19 07:51,17.22,10.00,8.05
BDL,2023-06-19 08:51,18.89,20.00,8.05
BDL,2023-06-19 09:51,20.56,40.00,9.20
BDL,2023-06-19 10:51,21.67,10.00,4.60
BDL,2023-06-19 11:51,22.78,310.00,5.75
BDL,2023-06-19 12:51,25.56,320.00,5.75
BDL,2023-06-19 13:51,25.56,50.00,5.75
BDL,2023-06-19 14:51,24.44,0.00,0.00
BDL,2023-06-19 15:51,25.00,10.00,4.60
BDL,2023-06-19 16:51,25.56,80.00,5.75
BDL,2023-06-19 17:51,26.67,50.00,4.60
BDL,2023-06-19 18:51,25.00,90.00,9.20
BDL,2023-06-19 19:51,22.78,170.00,11.50
BDL,2023-06-19 20:51,20.56,160.00,13.80
BDL,2023-06-19 21:51,19.44,160.00,6.90
